TITLE,URL,ARCHIVE,SUBJECT,SENDER/RECEIVER,YEAR,POSITION
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/9xyan7g1cgmtlwu7&dataType=2,SD057638-302,中日甲午战争 平壤 摩天嶺 粮食, 袁世凯,1894,
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/x8wdg76rq6fd8uly&dataType=2,SD057638-303,中日甲午战争 大东沟 宋庆 枪 聂士成,周馥 ,1894,直隶按察使
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/7rlpqy7bis5qixkh&dataType=2,SD057638-316,中日甲午战争 宋庆 摩天嶺 日本 枪,周馥 ,1894,直隶按察使
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/bqtf9zhcsbucb3ea&dataType=2,SD057638-317,中日甲午战争 军械 凤凰城 摩天嶺 日本, 袁世凯,1894,
沈晋祥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/i4r8oouxxu3l1ku7&dataType=2,SD057639-22,中日甲午战争 天津府 枪 湘军 董新吾,沈晋祥 ,1894,甘肃布政使
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/zpraii9rjbezlxlj&dataType=2,SD057639-21,中日甲午战争 枪 运输, 袁世凯,1894,
王文韶致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/axhim1rccx8abc7f&dataType=2,SD057639-287,中日甲午战争 军饷经费 吴大澂 张之洞,王文韶 ,1894,云贵总督
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/ljlfyu8yvwip3eom&dataType=2,SD057639-39,中日甲午战争 凤凰城 宋庆 招募 王庆保, 袁世凯,1894,
张之洞致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/jqhdvjufc121zfk5&dataType=2,SD057639-41,中日甲午战争 凤凰城 山海关 旅顺 清江,张之洞 ,1894,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/86b7qjxesfsqzhc6&dataType=2,SD057639-55,中日甲午战争 日本 粮食 营口厅 运输, 袁世凯,1894,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/ktbw1s854nw5b25w&dataType=2,SD057639-75,中日甲午战争 军饷经费 徐庆璋 新民厅 王庆保, 袁世凯,1894,
吴大澂致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/p7z5onjbngei8a82&dataType=2,SD057640-168,中日甲午战争 旅顺 日本 李秉衡 李鸿章,吴大澂 ,1894,湖南巡抚
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/omoz9t8f8gbwfhqa&dataType=2,SD057639-298,中日甲午战争 张永胜 怀字营 章高元 营口厅,周馥 ,1894,直隶按察使
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/96o46uj2fudzjf6x&dataType=2,SD057639-305,中日甲午战争 宋庆 摩天嶺 炮 粮食, 袁世凯,1894,
张之洞致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/aen3kqgx317l1j6s&dataType=2,SD057640-11,刘坤一 宋庆 招募 李鸿章 汉纳根,张之洞 ,1894,两广总督
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/nlg3754bq8kbon4b&dataType=2,SD057640-110,中日甲午战争 天津府 枪 蒋希夷,周馥 ,1894,直隶按察使
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/2woy3leegsmcge5r&dataType=2,SD057640-160,中日甲午战争 军需 枪 盖平县 运输,周馥 ,1894,直隶按察使
周馥致盛宣怀等电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/hplcooaygz6pdlci&dataType=2,SD057640-162,中日甲午战争 宋庆 日本 枪 毅军,周馥 ,1894,直隶按察使
李秉衡致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/1urhx3adpiwqssun&dataType=2,SD057640-18,严佑之 中日甲午战争 招募,李秉衡 ,1894,山东巡抚
李秉衡致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/e51sh7cqgbxlpx8n&dataType=2,SD057639-229,中日甲午战争 山东 海防 经费,李秉衡 ,1894,山东巡抚
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/8eeytybkxgsd9uh2&dataType=2,SD057640-34,中日甲午战争 子弹 新民厅 粮食 营口厅,周馥 ,1894,直隶按察使
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/7rvjvuvthuarood2&dataType=2,SD057640-39,中日甲午战争 宝庆 李毓森 粮食 营口厅,周馥 ,1894,直隶按察使
周馥等致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/q5nw6fp2bqf23ymz&dataType=2,SD057640-80,中日甲午战争 山东 李秉衡 李鸿章 海防,周馥 周馥等 ,1894,直隶按察使
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/d9je4fu8hqca31qc&dataType=2,SD057640-89,中日甲午战争 子弹 拱北轮 日本 粮食,周馥 ,1894,直隶按察使
周馥致胡燏棻、盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/benkwcd24qo25ef3&dataType=2,SD057640-95,中日甲午战争 子弹 宋庆 粮食 采办,周馥 ,1894,直隶按察使
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/4hw3d9nodbaw2d15&dataType=2,SD057640-99,中日甲午战争 营口厅 锦州府, 袁世凯,1894,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/rl7ghyyuswf3l6bi&dataType=2,SD057639-107,中日甲午战争 宋庆 案件 辽阳州 阿房厂, 袁世凯,1894,
周馥、袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/8o1tmg8i7mxls3z9&dataType=2,SD057639-109,中日甲午战争 学生 新民厅 粮食 营口厅,周馥 袁世凯,1894,直隶按察使
张之洞致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/1letcm8nnkbvt6eu&dataType=2,SD057639-127,中日甲午战争 机器 汉口 清江 电报,张之洞 ,1894,两江总督
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/uucc4dadapmranjs&dataType=2,SD057639-133,中日甲午战争 兵丁处罚 军法 逃兵, 袁世凯,1894,
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/fzf5ew3xtz57pzhx&dataType=2,SD057639-143,刘世俊 宋庆 山海关 摩天嶺 聂士成,周馥 ,1894,直隶按察使
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/3nq9zgpurflm7c7m&dataType=2,SD057639-144,中日甲午战争 平壤 朝鲜 粮食, 袁世凯,1894,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/4zscy96yrc79ai6y&dataType=2,SD057639-170,中日甲午战争 九连城 凤凰城 学生 摩天嶺, 袁世凯,1894,
周馥、袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/u2pln7ytypueiq6s&dataType=2,SD057639-200,中日甲午战争 新民厅 电线,周馥 袁世凯,1894,直隶按察使
袁世凯、周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/mr84elfvlkmxjjcu&dataType=2,SD057639-208,中日甲午战争 学生 朱伯增 薪俸,周馥 袁世凯,1894,直隶按察使
沈晋祥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/c1mg6e4m7wln8vqh&dataType=2,SD057639-276,招募 甘肃 董福祥,沈晋祥 ,1894,甘肃布政使
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/cho458kuezqi373f&dataType=2,SD057639-236,中日甲午战争 宋庆 辽阳州, 袁世凯,1894,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/ngdnhsuereum4b5s&dataType=2,SD057639-246,中日甲午战争 军械 张牧 新民厅 王庆保, 袁世凯,1894,
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/kw9p5n8z1iu23bwj&dataType=2,SD057639-262,中日甲午战争 军需 枪 济南府 营口厅,周馥 ,1894,直隶按察使
[周馥]致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/st2bqktuwgvpbmkr&dataType=2,SD057639-267,中日甲午战争 李家鳌 经费,[周馥]  ,1894,直隶按察使
吴大澂致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/pogcf7eow93p2i1v&dataType=2,SD057640-198,中日甲午战争 招募 榆关转运局 锦州府,吴大澂 ,1894,湖南巡抚
周馥等致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/3fdjslrcuefcqv61&dataType=2,SD057639-281,中日甲午战争 宋庆 摩天嶺 枪 营口厅,周馥 周馥等 ,1894,直隶按察使
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/jic6knfzj53c9fkz&dataType=2,SD057639-90,中日甲午战争 摩天嶺 新民厅 枪 粮食, 袁世凯,1894,
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/xn5jdacohlnrsemx&dataType=2,SD057640-178,中日甲午战争 军装 粮食,周馥 ,1894,直隶按察使
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/wnsktchyhf8hehwq&dataType=2,SD057640-187,中日甲午战争 凤凰城 薪俸 辽阳州 辽阳电报局, 袁世凯,1894,
吴大澂致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/96jevt8keey6osmf&dataType=2,SD057640-252,中日甲午战争 周冕 谢家福 赈济 锦州府,吴大澂 ,1894,湖南巡抚
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/tbnqbkb6dz4m59zw&dataType=2,SD057640-207,中日甲午战争 李鸿章 经费 薪俸, 袁世凯,1894,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/3zoda1wc26vx48ys&dataType=2,SD057640-245,周冕 学生 锦州电报局, 袁世凯,1894,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/3tugpds2xcz2s8u6&dataType=2,SD057640-248,中日甲午战争 军事 石山站, 袁世凯,1894,
张之洞致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/dp6y4zef2uavqydz&dataType=2,SD057640-250,中日甲午战争 军船 日本 轮船招商局 镇江府,张之洞 ,1894,两江总督
吴大澂致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/w56k66f2ke26afgw&dataType=2,SD057641-46,中日甲午战争 枪 礼和,吴大澂 ,1894,湖南巡抚
张之洞致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/v6vw2952gx6re6fs&dataType=2,SD057640-260,中日甲午战争 军械 轮船 轮船招商局 运输,张之洞 ,1894,两江总督
张之洞致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/32y8vosee9m3i1a7&dataType=2,SD057640-273,丁槐 中日甲午战争 湖北 镇江府,张之洞 ,1894,两江总督
张之洞致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/idkohgmnrjbycv9g&dataType=2,SD057640-314,余虎恩 军装 山东 德州 湖北,张之洞 ,1894,两江总督
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/hpnlvk92cpt5p6r6&dataType=2,SD057640-327,中日甲午战争 宋庆 招募 训练, 袁世凯,1894,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/lugh3akv4sgl3hjd&dataType=2,SD057641-1,中日甲午战争 子弹 学堂 学生 招募, 袁世凯,1894,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/wy6hqpgavgyovgdj&dataType=2,SD057641-11,中日甲午战争 牛庄 石山站 锦州府, 袁世凯,1894,
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/guun3kcwsbie2hn1&dataType=2,SD057641-38,中日甲午战争 李毓森 粮食 锦州府,周馥 ,1894,直隶按察使
王文韶致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/77dao1pbjabyccp1&dataType=2,SD057641-58,中日甲午战争 清江 邵友濂,王文韶 ,1894,云贵总督
张汝梅致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/taiyr4gpqa7pnhfc&dataType=2,SD024977,山西 赈济,张汝梅 ,1893,山西按察使
周馥致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/dy4h988951lwj13c&dataType=2,SD074198-2,中日甲午战争 营口厅 锦州府,周馥 ,1894,直隶按察使
黄槐森、胡燏棻等致季邦桢、盛宣怀、方恭钊等函,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/cu9tpc6ughl4hw9n&dataType=2,SD043580,广西 张联桂 水灾 汇兑 百川通票号,胡燏棻 黄槐森,1893,广西布政使
王文韶致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/6aau1hqfq5upwz2h&dataType=2,SD013773,任官 社交,王文韶 ,1892,云贵总督
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/o4w4fk718hcinzuu&dataType=2,SD068296-13,报费 朝鲜 电报局, 袁世凯,1893,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/rf3rj9nfhmaytx5g&dataType=2,SD068296-14,朝鲜 电报局, 袁世凯,1893,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/eajinwmzshqij6ll&dataType=2,SD068296-19,朝鲜 电报局, 袁世凯,1893,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/gcadnsx89eor6kez&dataType=2,SD068296-5,朝鲜 电报局, 袁世凯,1893,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/tj87uba1i1mp28z5&dataType=2,SD013667,任官 津关道 社交, 袁世凯,1892,
黄槐森、胡燏棻等致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/wz2nzvwp97jmombf&dataType=2,SD043552,严作霖 山西 广西 张联桂 捐赈,胡燏棻 黄槐森,1892,广西布政使
聂缉椝致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/eel2dsfcm1pyw26l&dataType=2,SD074868-42,轮船 轮船招商局 郑国瑾, 聂缉椝,1891,
张之洞致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/294fyevgyfqx8g2h&dataType=2,SD092719-5,澧州直隶厅 物料 电信工程 盛宣怀 经费,张之洞 ,1892,湖广总督
[袁世凯]致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/lxi8vd62f7nseyq6&dataType=2,SD074868-37,债务 汇兑 经费 轮船招商局,袁世凯,1891,
聂缉椝致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/wc85nl5dnr2avj5k&dataType=2,SD074868-74,军需 李鸿章 沈能虎 海晏轮 烟台, 聂缉椝,1891,
恽祖翼致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/exl4xg4j3wnkk7cp&dataType=2,SD074047,履历 汉阳府 沈保祥,恽祖翼 ,1890,
张之洞致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/yugh5ox7u1o7upaa&dataType=2,SD006341,大冶铁矿 矿务,张之洞 ,1890,湖广总督
岑毓英致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/flpp4i1h2ccjmi8q&dataType=2,SD068718,云南 工程 李鸿章 电报局 腾越,岑毓英 ,1889,云贵总督
张之洞致盛宣怀函,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/zo6u8dvxu6xis9d5&dataType=2,SD048993,合同 外籍工师 薪俸,张之洞 ,1889,湖广总督
岑毓英致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/2r4a4fvvl5d4al2b&dataType=2,SD068720,云南 兰生 外交纠纷 电报局 腾越,岑毓英 ,1889,云贵总督
曾国荃致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/2fgcuink4v8mvnam&dataType=2,SD068796,电报局 缅甸 英国,曾国荃 ,1888,
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/phgeh2hv4n8mann7&dataType=2,SD068832,保案 同书 工程 朝鲜 电报局, 袁世凯,1889,
张曜致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/ui1xvltmtz6ns2dd&dataType=2,SD068869,潍县 电报局 盐 诉讼,张曜 ,1889,山东巡抚
袁世凯致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/wwobtqanf725jc83&dataType=2,SD068879,上海 义州 北京 朝鲜 电报局, 袁世凯,1889,
[袁世凯]致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/zt8ewnsq5t5ck5c6&dataType=2,SD091367,朝鲜 汉城 电报,袁世凯,1889,
袁世凯致盛宣怀电报,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/cw74di7ybybn8q9o&dataType=2,SD091393,外交官员 朝鲜 汉城 电报 齐价合同, 袁世凯,1889,
袁世凯致盛宣怀电报,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/5pkqh8vzt7job722&dataType=2,SD091394,朝鲜 李鸿章 电报, 袁世凯,1889,
张曜致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/4waayks2ckfphg6w&dataType=2,SD117351-53,工程 郑州,张曜 ,1889,山东巡抚
张曜致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/lecu5kvfb8milln6&dataType=2,SD043067,人命案件 荣城县 行程,张曜 ,1888,山东巡抚
